building_id,timestamp,consumption_kwh,voltage,current_amp,power_factor,is_peak_hour
GH1,2026-01-31T19:00:00,8.35,231.47,20.82,0.88,False
GH1,2026-01-31T20:00:00,8.38,239.66,20.2,0.92,False
GH1,2026-01-31T21:00:00,8.66,230.85,21.67,0.91,False
GH1,2026-01-31T22:00:00,6.57,240.72,15.75,0.92,False
GH1,2026-01-31T23:00:00,4.49,232.07,11.18,0.9,False
GH1,2026-02-01T00:00:00,3.57,236.54,8.72,0.95,False
GH1,2026-02-01T01:00:00,3.29,226.71,8.37,0.96,False
GH1,2026-02-01T02:00:00,2.78,235.15,6.82,0.9,False
GH1,2026-02-01T03:00:00,1.79,226.76,4.56,0.91,False
GH1,2026-02-01T04:00:00,2.03,229.17,5.13,0.95,False
GH1,2026-02-01T05:00:00,2.06,236.13,5.04,0.87,False
GH1,2026-02-01T06:00:00,2.26,222.64,5.85,0.96,False
GH1,2026-02-01T07:00:00,3.21,217.79,8.5,0.94,False
GH1,2026-02-01T08:00:00,4.27,224.04,11.01,0.88,False
GH1,2026-02-01T09:00:00,4.97,232.53,12.33,0.95,False
GH1,2026-02-01T10:00:00,5.8,239.88,13.96,0.91,False
GH1,2026-02-01T11:00:00,5.52,232.34,13.73,0.94,False
GH1,2026-02-01T12:00:00,7.46,230.71,18.67,0.96,False
GH1,2026-02-01T13:00:00,6.12,221.14,15.98,0.93,False
GH1,2026-02-01T14:00:00,6.47,234.17,15.95,0.95,False
GH1,2026-02-01T15:00:00,5.67,233.77,14.01,0.93,False
GH1,2026-02-01T16:00:00,5.16,221.58,13.45,0.93,False
GH1,2026-02-01T17:00:00,6.03,227.2,15.31,0.94,False
GH1,2026-02-01T18:00:00,7.85,224.63,20.18,0.96,False
GH1,2026-02-01T19:00:00,9.07,219.35,23.88,0.96,False
GH1,2026-02-01T20:00:00,9.48,224.23,24.41,0.95,False
GH1,2026-02-01T21:00:00,9.54,224.68,24.51,0.94,False
GH1,2026-02-01T22:00:00,6.97,233.1,17.26,0.92,False
GH1,2026-02-01T23:00:00,4.23,230.95,10.57,0.93,False
GH1,2026-02-02T00:00:00,2.93,230.84,7.32,0.94,False
GH1,2026-02-02T01:00:00,2.45,228.91,6.18,0.91,False
GH1,2026-02-02T02:00:00,1.75,229.69,4.41,0.95,False
GH1,2026-02-02T03:00:00,1.79,227.69,4.55,0.94,False
GH1,2026-02-02T04:00:00,1.79,227.38,4.55,0.96,False
GH1,2026-02-02T05:00:00,1.73,229.89,4.35,0.9,False
GH1,2026-02-02T06:00:00,5.22,224.1,13.46,0.89,False
GH1,2026-02-02T07:00:00,8.5,230.39,21.31,0.94,False
GH1,2026-02-02T08:00:00,5.79,228.36,14.65,0.94,False
GH1,2026-02-02T09:00:00,2.89,226.75,7.35,0.95,False
GH1,2026-02-02T10:00:00,2.1,233.67,5.19,0.94,True
GH1,2026-02-02T11:00:00,1.78,233.85,4.38,0.9,True
GH1,2026-02-02T12:00:00,1.99,230.47,4.99,0.9,True
GH1,2026-02-02T13:00:00,1.99,231.52,4.96,0.89,True
GH1,2026-02-02T14:00:00,1.43,231.46,3.58,0.95,True
GH1,2026-02-02T15:00:00,1.82,231.67,4.54,0.93,True
GH1,2026-02-02T16:00:00,2.39,229.92,6.01,0.96,True
GH1,2026-02-02T17:00:00,5.09,239.39,12.28,0.89,False
GH1,2026-02-02T18:00:00,6.36,228.16,16.1,0.93,False
GH1,2026-02-02T19:00:00,7.36,227.28,18.69,0.93,False
GH1,2026-02-02T20:00:00,8.97,232.26,22.3,0.95,False
GH1,2026-02-02T21:00:00,9.98,232.02,24.83,0.95,False
GH1,2026-02-02T22:00:00,5.25,233.05,13.01,0.98,False
GH1,2026-02-02T23:00:00,3.38,234.61,8.33,0.93,False
GH1,2026-02-03T00:00:00,2.77,230.66,6.94,0.93,False
GH1,2026-02-03T01:00:00,2.43,229.13,6.13,0.9,False
GH1,2026-02-03T02:00:00,2.08,232.4,5.17,0.95,False
GH1,2026-02-03T03:00:00,1.72,231.15,4.3,0.9,False
GH1,2026-02-03T04:00:00,1.48,231.74,3.68,0.9,False
GH1,2026-02-03T05:00:00,1.64,229.78,4.12,0.94,False
GH1,2026-02-03T06:00:00,4.32,232.84,10.7,0.94,False
GH1,2026-02-03T07:00:00,6.78,229.4,17.07,0.91,False
GH1,2026-02-03T08:00:00,5.82,222.31,15.11,0.9,False
GH1,2026-02-03T09:00:00,2.63,233.04,6.52,0.92,False
GH1,2026-02-03T10:00:00,1.69,226.96,4.31,0.94,True
GH1,2026-02-03T11:00:00,1.68,234.68,4.13,0.97,True
GH1,2026-02-03T12:00:00,1.81,224.22,4.67,0.96,True
GH1,2026-02-03T13:00:00,1.67,231.58,4.17,0.93,True
GH1,2026-02-03T14:00:00,1.41,231.19,3.53,0.92,True
GH1,2026-02-03T15:00:00,1.53,220.65,4.01,0.87,True
GH1,2026-02-03T16:00:00,2.25,222.97,5.82,0.93,True
GH1,2026-02-03T17:00:00,4.01,232.14,9.98,0.93,False
GH1,2026-02-03T18:00:00,5.67,232.07,14.11,0.95,False
GH1,2026-02-03T19:00:00,7.63,232.12,18.99,0.91,False
GH1,2026-02-03T20:00:00,8.67,235.93,21.22,0.89,False
GH1,2026-02-03T21:00:00,8.08,233.06,20.02,0.9,False
GH1,2026-02-03T22:00:00,5.87,236.27,14.36,0.9,False
GH1,2026-02-03T23:00:00,3.74,231.16,9.35,0.9,False
GH1,2026-02-04T00:00:00,2.97,238.27,7.21,0.95,False
GH1,2026-02-04T01:00:00,2.42,228.94,6.11,0.95,False
GH1,2026-02-04T02:00:00,1.96,231.83,4.88,0.87,False
GH1,2026-02-04T03:00:00,1.86,227.91,4.71,0.92,False
GH1,2026-02-04T04:00:00,1.61,233.31,3.99,0.91,False
GH1,2026-02-04T05:00:00,2.35,227.18,5.96,0.9,False
GH1,2026-02-04T06:00:00,5.1,232.72,12.64,0.97,False
GH1,2026-02-04T07:00:00,7.27,240.45,17.45,0.93,False
GH1,2026-02-04T08:00:00,5.82,226.84,14.82,0.93,False
GH1,2026-02-04T09:00:00,2.42,230.73,6.04,0.89,False
GH1,2026-02-04T10:00:00,1.74,232.97,4.32,0.91,True
GH1,2026-02-04T11:00:00,1.61,240.53,3.86,0.9,True
GH1,2026-02-04T12:00:00,1.89,223.44,4.88,0.92,True
GH1,2026-02-04T13:00:00,1.83,231.69,4.55,0.91,True
GH1,2026-02-04T14:00:00,1.65,224.45,4.23,0.93,True
GH1,2026-02-04T15:00:00,1.84,232.15,4.58,0.95,True
GH1,2026-02-04T16:00:00,2.35,236.68,5.73,0.92,True
GH1,2026-02-04T17:00:00,4.42,225.02,11.35,0.94,False
GH1,2026-02-04T18:00:00,6.18,217.95,16.36,0.94,False
GH1,2026-02-04T19:00:00,8.5,236.89,20.72,0.93,False
GH1,2026-02-04T20:00:00,9.95,235.32,24.42,0.9,False
GH1,2026-02-04T21:00:00,8.22,228.96,20.72,0.89,False
GH1,2026-02-04T22:00:00,6.24,226.79,15.89,0.91,False
GH1,2026-02-04T23:00:00,4.24,235.35,10.39,0.92,False
GH1,2026-02-05T00:00:00,2.84,234.44,7.0,0.94,False
GH1,2026-02-05T01:00:00,2.34,229.1,5.89,0.92,False
GH1,2026-02-05T02:00:00,1.98,231.5,4.94,0.91,False
GH1,2026-02-05T03:00:00,1.68,226.69,4.28,0.89,False
GH1,2026-02-05T04:00:00,1.57,234.27,3.86,0.98,False
GH1,2026-02-05T05:00:00,1.91,231.98,4.75,0.94,False
GH1,2026-02-05T06:00:00,5.32,223.84,13.71,0.89,False
GH1,2026-02-05T07:00:00,7.6,237.93,18.43,0.93,False
GH1,2026-02-05T08:00:00,6.0,224.71,15.42,0.88,False
GH1,2026-02-05T09:00:00,3.11,227.62,7.89,0.89,False
GH1,2026-02-05T10:00:00,2.08,226.66,5.3,0.94,True
GH1,2026-02-05T11:00:00,1.62,228.49,4.1,0.89,True
GH1,2026-02-05T12:00:00,1.72,223.58,4.45,0.87,True
GH1,2026-02-05T13:00:00,1.72,220.17,4.52,0.93,True
GH1,2026-02-05T14:00:00,1.26,221.5,3.28,0.93,True
GH1,2026-02-05T15:00:00,1.92,235.17,4.71,0.9,True
GH1,2026-02-05T16:00:00,2.27,227.21,5.77,0.93,True
GH1,2026-02-05T17:00:00,4.12,226.71,10.49,0.87,False
GH1,2026-02-05T18:00:00,6.73,234.15,16.6,0.94,False
GH1,2026-02-05T19:00:00,7.62,228.28,19.26,0.9,False
GH1,2026-02-05T20:00:00,9.87,223.05,25.56,0.92,False
GH1,2026-02-05T21:00:00,9.72,227.04,24.71,0.88,False
GH1,2026-02-05T22:00:00,5.83,237.77,14.15,0.94,False
GH1,2026-02-05T23:00:00,3.56,230.63,8.92,0.92,False
GH1,2026-02-06T00:00:00,2.71,229.64,6.81,0.94,False
GH1,2026-02-06T01:00:00,2.05,228.05,5.2,0.88,False
GH1,2026-02-06T02:00:00,1.97,232.89,4.9,0.91,False
GH1,2026-02-06T03:00:00,1.71,226.13,4.37,0.9,False
GH1,2026-02-06T04:00:00,1.87,232.76,4.65,0.97,False
GH1,2026-02-06T05:00:00,2.06,234.93,5.06,0.89,False
GH1,2026-02-06T06:00:00,4.86,224.06,12.52,0.91,False
GH1,2026-02-06T07:00:00,7.1,231.45,17.7,0.92,False
GH1,2026-02-06T08:00:00,6.24,235.9,15.27,0.93,False
GH1,2026-02-06T09:00:00,2.96,230.88,7.4,0.98,False
GH1,2026-02-06T10:00:00,1.85,230.16,4.65,0.89,True
GH1,2026-02-06T11:00:00,1.74,232.87,4.31,0.93,True
GH1,2026-02-06T12:00:00,2.0,222.52,5.18,0.94,True
GH1,2026-02-06T13:00:00,1.97,222.11,5.13,0.94,True
GH1,2026-02-06T14:00:00,1.34,234.96,3.3,0.95,True
GH1,2026-02-06T15:00:00,1.98,227.44,5.03,0.9,True
GH1,2026-02-06T16:00:00,2.85,229.14,7.19,0.91,True
GH1,2026-02-06T17:00:00,4.18,222.74,10.84,0.91,False
GH1,2026-02-06T18:00:00,7.43,222.82,19.26,0.92,False
GH1,2026-02-06T19:00:00,8.45,223.84,21.81,0.88,False
GH1,2026-02-06T20:00:00,9.81,235.18,24.08,0.89,False
GH1,2026-02-06T21:00:00,9.04,229.83,22.72,0.97,False
GH1,2026-02-06T22:00:00,6.28,237.69,15.26,0.95,False
GH1,2026-02-06T23:00:00,4.29,222.11,11.15,0.84,False
GH1,2026-02-07T00:00:00,3.3,227.37,8.39,0.91,False
GH1,2026-02-07T01:00:00,3.25,225.81,8.31,0.9,False
GH1,2026-02-07T02:00:00,2.65,242.86,6.31,0.92,False
GH1,2026-02-07T03:00:00,2.1,227.38,5.34,0.99,False
GH1,2026-02-07T04:00:00,2.14,229.04,5.39,0.95,False
GH1,2026-02-07T05:00:00,1.86,221.73,4.83,0.97,False
GH1,2026-02-07T06:00:00,2.33,233.78,5.75,0.89,False
GH1,2026-02-07T07:00:00,3.38,230.19,8.48,0.88,False
GH1,2026-02-07T08:00:00,4.69,227.86,11.9,0.88,False
GH1,2026-02-07T09:00:00,5.31,232.03,13.22,0.87,False
GH1,2026-02-07T10:00:00,5.5,227.27,13.98,0.89,False
GH1,2026-02-07T11:00:00,5.8,224.14,14.95,0.92,False
GH1,2026-02-07T12:00:00,6.8,226.52,17.33,0.96,False
GH1,2026-02-07T13:00:00,6.55,239.64,15.79,0.92,False
GH1,2026-02-07T14:00:00,6.11,234.18,15.05,0.93,False
GH1,2026-02-07T15:00:00,4.95,234.97,12.15,0.92,False
GH1,2026-02-07T16:00:00,5.39,232.37,13.38,0.94,False
GH1,2026-02-07T17:00:00,7.47,227.61,18.95,0.93,False
GH1,2026-02-07T18:00:00,8.05,234.18,19.85,0.91,False
GH1,2026-02-07T19:00:00,8.73,233.62,21.57,0.96,False
GH1,2026-02-07T20:00:00,9.49,240.15,22.8,0.96,False
GH1,2026-02-07T21:00:00,9.59,233.28,23.74,0.95,False
GH1,2026-02-07T22:00:00,6.05,222.3,15.72,0.96,False
GH1,2026-02-07T23:00:00,4.45,238.58,10.77,0.88,False
GH1,2026-02-08T00:00:00,3.58,236.29,8.74,0.96,False
GH1,2026-02-08T01:00:00,2.91,233.02,7.2,0.88,False
GH1,2026-02-08T02:00:00,2.6,215.62,6.97,0.93,False
GH1,2026-02-08T03:00:00,1.98,225.94,5.07,0.97,False
GH1,2026-02-08T04:00:00,1.94,229.19,4.89,0.88,False
GH1,2026-02-08T05:00:00,1.94,227.55,4.93,0.94,False
GH1,2026-02-08T06:00:00,2.9,235.05,7.13,0.97,False
GH1,2026-02-08T07:00:00,3.96,228.56,9.99,0.96,False
GH1,2026-02-08T08:00:00,5.06,223.89,13.05,0.91,False
GH1,2026-02-08T09:00:00,5.35,234.75,13.15,0.91,False
GH1,2026-02-08T10:00:00,6.33,231.85,15.75,0.92,False
GH1,2026-02-08T11:00:00,6.65,229.96,16.7,0.88,False
GH1,2026-02-08T12:00:00,6.84,233.96,16.87,0.89,False
GH1,2026-02-08T13:00:00,6.72,231.63,16.76,0.89,False
GH1,2026-02-08T14:00:00,6.59,233.4,16.31,0.89,False
GH1,2026-02-08T15:00:00,5.22,231.37,13.02,0.86,False
GH1,2026-02-08T16:00:00,5.84,228.55,14.75,0.92,False
GH1,2026-02-08T17:00:00,7.63,228.67,19.26,0.93,False
GH1,2026-02-08T18:00:00,8.06,229.05,20.32,0.92,False
GH1,2026-02-08T19:00:00,8.45,226.62,21.53,0.92,False
GH1,2026-02-08T20:00:00,10.14,232.12,25.21,0.88,False
GH1,2026-02-08T21:00:00,10.27,227.39,26.08,0.99,False
GH1,2026-02-08T22:00:00,6.88,232.4,17.09,0.91,False
GH1,2026-02-08T23:00:00,4.47,222.84,11.58,0.9,False
GH1,2026-02-09T00:00:00,2.88,230.3,7.22,0.9,False
GH1,2026-02-09T01:00:00,2.16,233.93,5.32,0.88,False
GH1,2026-02-09T02:00:00,1.71,223.55,4.41,0.92,False
GH1,2026-02-09T03:00:00,1.86,225.08,4.76,0.93,False
GH1,2026-02-09T04:00:00,1.62,233.26,4.01,0.9,False
GH1,2026-02-09T05:00:00,1.99,223.59,5.13,0.92,False
GH1,2026-02-09T06:00:00,5.37,235.02,13.18,0.91,False
GH1,2026-02-09T07:00:00,6.28,231.68,15.65,0.92,False
GH1,2026-02-09T08:00:00,4.68,226.39,11.93,0.98,False
GH1,2026-02-09T09:00:00,2.8,216.05,7.49,0.91,False
GH1,2026-02-09T10:00:00,1.97,241.65,4.71,0.9,True
GH1,2026-02-09T11:00:00,1.39,227.29,3.52,0.86,True
GH1,2026-02-09T12:00:00,1.8,236.05,4.41,0.94,True
GH1,2026-02-09T13:00:00,1.58,232.88,3.93,0.86,True
GH1,2026-02-09T14:00:00,1.43,229.94,3.59,0.96,True
GH1,2026-02-09T15:00:00,1.49,233.88,3.68,0.97,True
GH1,2026-02-09T16:00:00,2.43,228.33,6.15,0.93,True
GH1,2026-02-09T17:00:00,3.91,229.95,9.81,0.92,False
GH1,2026-02-09T18:00:00,6.93,229.08,17.46,0.86,False
GH1,2026-02-09T19:00:00,8.36,225.92,21.35,0.91,False
GH1,2026-02-09T20:00:00,7.96,230.31,19.95,0.95,False
GH1,2026-02-09T21:00:00,8.99,219.87,23.6,0.91,False
GH1,2026-02-09T22:00:00,6.15,233.65,15.2,0.94,False
GH1,2026-02-09T23:00:00,3.4,226.77,8.65,0.98,False
GH1,2026-02-10T00:00:00,2.68,226.52,6.82,0.89,False
GH1,2026-02-10T01:00:00,2.48,230.43,6.2,0.91,False
GH1,2026-02-10T02:00:00,1.99,231.13,4.97,0.92,False
GH1,2026-02-10T03:00:00,1.57,233.5,3.89,0.94,False
GH1,2026-02-10T04:00:00,1.69,230.48,4.23,0.98,False
GH1,2026-02-10T05:00:00,1.71,228.36,4.33,0.89,False
GH1,2026-02-10T06:00:00,4.65,225.05,11.94,0.91,False
GH1,2026-02-10T07:00:00,7.35,224.69,18.88,0.95,False
GH1,2026-02-10T08:00:00,5.01,230.9,12.52,0.93,False
GH1,2026-02-10T09:00:00,2.99,234.51,7.35,0.89,False
GH1,2026-02-10T10:00:00,1.88,226.02,4.79,0.94,True
GH1,2026-02-10T11:00:00,1.79,229.78,4.5,0.92,True
GH1,2026-02-10T12:00:00,1.82,227.34,4.63,0.9,True
GH1,2026-02-10T13:00:00,1.78,228.78,4.49,0.92,True
GH1,2026-02-10T14:00:00,1.44,231.1,3.61,0.9,True
GH1,2026-02-10T15:00:00,1.64,233.02,4.07,0.93,True
GH1,2026-02-10T16:00:00,2.05,222.76,5.31,0.9,True
GH1,2026-02-10T17:00:00,4.03,226.6,10.26,0.87,False
GH1,2026-02-10T18:00:00,5.73,228.12,14.5,0.97,False
GH1,2026-02-10T19:00:00,9.22,233.11,22.85,0.91,False
GH1,2026-02-10T20:00:00,9.21,230.44,23.06,0.93,False
GH1,2026-02-10T21:00:00,8.63,227.71,21.87,0.97,False
GH1,2026-02-10T22:00:00,4.96,234.59,12.22,0.87,False
GH1,2026-02-10T23:00:00,3.8,221.78,9.89,0.98,False
GH1,2026-02-11T00:00:00,2.15,224.67,5.53,0.92,False
GH1,2026-02-11T01:00:00,2.23,227.17,5.66,0.9,False
GH1,2026-02-11T02:00:00,1.64,216.0,4.37,0.96,False
GH1,2026-02-11T03:00:00,1.68,233.69,4.16,0.94,False
GH1,2026-02-11T04:00:00,1.97,234.35,4.85,0.93,False
GH1,2026-02-11T05:00:00,1.77,232.71,4.39,0.88,False
GH1,2026-02-11T06:00:00,4.71,232.94,11.66,0.92,False
GH1,2026-02-11T07:00:00,6.78,230.06,17.01,0.9,False
GH1,2026-02-11T08:00:00,5.57,225.68,14.26,0.94,False
GH1,2026-02-11T09:00:00,2.87,231.56,7.16,0.9,False
GH1,2026-02-11T10:00:00,2.01,230.98,5.03,0.89,True
GH1,2026-02-11T11:00:00,1.87,229.85,4.7,0.96,True
GH1,2026-02-11T12:00:00,2.03,226.06,5.18,0.97,True
GH1,2026-02-11T13:00:00,1.58,235.04,3.89,0.9,True
GH1,2026-02-11T14:00:00,1.25,225.47,3.19,0.9,True
GH1,2026-02-11T15:00:00,1.66,230.4,4.16,0.9,True
GH1,2026-02-11T16:00:00,7.32,226.74,18.64,0.89,True
GH1,2026-02-11T17:00:00,10.87,232.52,27.0,0.89,False
GH1,2026-02-11T18:00:00,11.62,232.34,28.89,0.93,False
GH1,2026-02-11T19:00:00,8.44,228.86,21.3,0.92,False
GH1,2026-02-11T20:00:00,11.18,230.13,28.05,0.92,False
GH1,2026-02-11T21:00:00,8.5,225.31,21.78,0.92,False
GH1,2026-02-11T22:00:00,4.79,230.06,12.02,0.92,False
GH1,2026-02-11T23:00:00,2.96,225.36,7.59,0.93,False
GH1,2026-02-12T00:00:00,3.06,227.01,7.78,0.91,False
GH1,2026-02-12T01:00:00,2.16,227.53,5.48,0.92,False
GH1,2026-02-12T02:00:00,2.11,234.39,5.2,0.95,False
GH1,2026-02-12T03:00:00,1.53,231.14,3.82,0.91,False
GH1,2026-02-12T04:00:00,1.54,226.79,3.92,0.92,False
GH1,2026-02-12T05:00:00,1.82,231.55,4.54,0.88,False
GH1,2026-02-12T06:00:00,5.59,231.11,13.96,0.91,False
GH1,2026-02-12T07:00:00,6.86,222.8,17.77,0.87,False
GH1,2026-02-12T08:00:00,5.54,231.07,13.85,0.88,False
GH1,2026-02-12T09:00:00,2.61,230.62,6.54,0.89,False
GH1,2026-02-12T10:00:00,2.01,231.51,5.02,0.91,True
GH1,2026-02-12T11:00:00,1.71,225.77,4.37,0.89,True
GH1,2026-02-12T12:00:00,2.1,238.34,5.08,0.91,True
GH1,2026-02-12T13:00:00,1.69,227.88,4.28,0.95,True
GH1,2026-02-12T14:00:00,1.63,227.04,4.14,0.88,True
GH1,2026-02-12T15:00:00,1.81,233.53,4.48,0.96,True
GH1,2026-02-12T16:00:00,2.39,219.69,6.27,0.88,True
GH1,2026-02-12T17:00:00,4.84,229.71,12.16,0.89,False
GH1,2026-02-12T18:00:00,5.57,232.4,13.84,0.92,False
GH1,2026-02-12T19:00:00,7.19,225.32,18.42,0.9,False
GH1,2026-02-12T20:00:00,9.72,238.48,23.54,0.91,False
GH1,2026-02-12T21:00:00,10.08,229.93,25.31,0.9,False
GH1,2026-02-12T22:00:00,6.25,232.38,15.54,0.96,False
GH1,2026-02-12T23:00:00,3.87,242.13,9.22,0.93,False
GH1,2026-02-13T00:00:00,2.57,234.94,6.3,0.9,False
GH1,2026-02-13T01:00:00,2.56,217.86,6.79,0.92,False
GH1,2026-02-13T02:00:00,2.11,230.06,5.3,0.97,False
GH1,2026-02-13T03:00:00,1.68,237.89,4.07,0.92,False
GH1,2026-02-13T04:00:00,1.62,219.67,4.27,0.89,False
GH1,2026-02-13T05:00:00,1.81,224.43,4.67,0.88,False
GH1,2026-02-13T06:00:00,4.87,225.36,12.47,0.92,False
GH1,2026-02-13T07:00:00,6.88,237.1,16.75,0.87,False
GH1,2026-02-13T08:00:00,5.87,217.82,15.57,0.92,False
GH1,2026-02-13T09:00:00,2.79,240.16,6.7,0.9,False
GH1,2026-02-13T10:00:00,1.93,226.09,4.92,0.91,True
GH1,2026-02-13T11:00:00,1.51,225.32,3.86,0.97,True
GH1,2026-02-13T12:00:00,1.93,230.84,4.83,0.96,True
GH1,2026-02-13T13:00:00,1.65,236.47,4.04,0.95,True
GH1,2026-02-13T14:00:00,1.38,231.27,3.45,0.97,True
GH1,2026-02-13T15:00:00,1.41,226.83,3.59,0.91,True
GH1,2026-02-13T16:00:00,2.19,230.21,5.5,0.89,True
GH1,2026-02-13T17:00:00,4.16,226.96,10.58,0.94,False
GH1,2026-02-13T18:00:00,7.08,236.63,17.27,0.92,False
GH1,2026-02-13T19:00:00,6.61,230.5,16.55,0.87,False
GH1,2026-02-13T20:00:00,10.04,231.2,25.06,0.91,False
GH1,2026-02-13T21:00:00,8.52,233.19,21.1,0.89,False
GH1,2026-02-13T22:00:00,5.45,224.43,14.02,0.93,False
GH1,2026-02-13T23:00:00,3.71,227.48,9.41,0.88,False
GH1,2026-02-14T00:00:00,3.55,229.74,8.92,0.88,False
GH1,2026-02-14T01:00:00,2.71,228.27,6.85,0.94,False
GH1,2026-02-14T02:00:00,2.52,230.92,6.31,0.84,False
GH1,2026-02-14T03:00:00,2.11,235.54,5.16,0.9,False
GH1,2026-02-14T04:00:00,2.15,230.62,5.38,0.89,False
GH1,2026-02-14T05:00:00,2.0,233.81,4.95,0.89,False
GH1,2026-02-14T06:00:00,2.82,237.29,6.87,0.9,False
GH1,2026-02-14T07:00:00,3.69,232.98,9.15,0.87,False
GH1,2026-02-14T08:00:00,5.28,215.79,14.13,0.93,False
GH1,2026-02-14T09:00:00,5.07,235.41,12.43,0.9,False
GH1,2026-02-14T10:00:00,5.88,230.61,14.72,0.9,False
GH1,2026-02-14T11:00:00,6.26,235.82,15.32,0.93,False
GH1,2026-02-14T12:00:00,7.82,231.31,19.53,0.9,False
GH1,2026-02-14T13:00:00,6.8,229.72,17.1,0.91,False
GH1,2026-02-14T14:00:00,6.66,232.04,16.58,0.93,False
GH1,2026-02-14T15:00:00,5.47,234.64,13.46,0.91,False
GH1,2026-02-14T16:00:00,6.41,235.23,15.74,0.92,False
GH1,2026-02-14T17:00:00,7.69,233.64,19.0,0.88,False
GH1,2026-02-14T18:00:00,8.62,226.5,21.98,0.93,False
GH1,2026-02-14T19:00:00,9.85,233.17,24.39,0.92,False
GH1,2026-02-14T20:00:00,10.12,237.25,24.64,0.97,False
GH1,2026-02-14T21:00:00,10.09,219.65,26.51,0.88,False
GH1,2026-02-14T22:00:00,7.0,234.59,17.23,0.92,False
GH1,2026-02-14T23:00:00,5.83,232.59,14.47,0.94,False
GH1,2026-02-15T00:00:00,2.78,225.28,7.13,0.95,False
GH1,2026-02-15T01:00:00,2.71,222.27,7.04,0.92,False
GH1,2026-02-15T02:00:00,2.23,238.09,5.41,0.87,False
GH1,2026-02-15T03:00:00,1.89,231.38,4.71,0.88,False
GH1,2026-02-15T04:00:00,1.82,228.25,4.6,0.93,False
GH1,2026-02-15T05:00:00,1.62,249.23,3.75,0.89,False
GH1,2026-02-15T06:00:00,2.26,228.62,5.71,0.99,False
GH1,2026-02-15T07:00:00,3.6,239.54,8.68,0.87,False
GH1,2026-02-15T08:00:00,4.71,233.57,11.65,0.94,False
GH1,2026-02-15T09:00:00,4.32,231.3,10.78,0.92,False
GH1,2026-02-15T10:00:00,5.54,237.58,13.45,0.92,False
GH1,2026-02-15T11:00:00,5.82,227.36,14.77,0.87,False
GH1,2026-02-15T12:00:00,6.45,232.89,15.98,0.93,False
GH1,2026-02-15T13:00:00,5.28,233.99,13.03,0.95,False
GH1,2026-02-15T14:00:00,5.67,237.75,13.76,0.99,False
GH1,2026-02-15T15:00:00,5.58,236.68,13.62,0.9,False
GH1,2026-02-15T16:00:00,5.24,222.12,13.61,0.9,False
GH1,2026-02-15T17:00:00,6.97,240.72,16.73,0.94,False
GH1,2026-02-15T18:00:00,6.69,228.19,16.92,0.94,False
GH1,2026-02-15T19:00:00,8.65,234.01,21.34,0.95,False
GH1,2026-02-15T20:00:00,9.48,226.77,24.13,0.94,False
GH1,2026-02-15T21:00:00,8.85,235.86,21.68,0.91,False
GH1,2026-02-15T22:00:00,6.25,229.7,15.7,0.93,False
GH1,2026-02-15T23:00:00,4.94,235.42,12.12,0.88,False
GH1,2026-02-16T00:00:00,2.86,229.03,7.2,0.87,False
GH1,2026-02-16T01:00:00,2.51,234.4,6.18,0.9,False
GH1,2026-02-16T02:00:00,2.27,225.97,5.81,0.94,False
GH1,2026-02-16T03:00:00,1.74,236.81,4.24,0.93,False
GH1,2026-02-16T04:00:00,1.93,225.12,4.94,0.9,False
GH1,2026-02-16T05:00:00,2.14,232.93,5.29,0.89,False
GH1,2026-02-16T06:00:00,5.7,230.85,14.25,0.94,False
GH1,2026-02-16T07:00:00,7.97,223.29,20.6,0.97,False
GH1,2026-02-16T08:00:00,6.94,228.45,17.53,0.98,False
GH1,2026-02-16T09:00:00,3.14,230.99,7.86,0.91,False
GH1,2026-02-16T10:00:00,2.04,239.63,4.92,0.95,True
GH1,2026-02-16T11:00:00,1.88,227.63,4.77,0.91,True
GH1,2026-02-16T12:00:00,2.03,224.92,5.22,0.93,True
GH1,2026-02-16T13:00:00,2.08,236.24,5.09,0.86,True
GH1,2026-02-16T14:00:00,1.56,219.02,4.13,0.95,True
GH1,2026-02-16T15:00:00,1.85,240.37,4.45,0.93,True
GH1,2026-02-16T16:00:00,2.39,223.02,6.19,0.92,True
GH1,2026-02-16T17:00:00,4.76,227.88,12.06,0.91,False
GH1,2026-02-16T18:00:00,6.8,230.96,17.01,0.91,False
GH1,2026-02-16T19:00:00,8.41,224.14,21.66,0.97,False
GH1,2026-02-16T20:00:00,9.62,233.62,23.77,0.91,False
GH1,2026-02-16T21:00:00,10.08,229.74,25.33,0.9,False
GH1,2026-02-16T22:00:00,6.1,224.94,15.67,0.97,False
GH1,2026-02-16T23:00:00,4.04,233.12,10.0,0.94,False
GH1,2026-02-17T00:00:00,3.4,233.66,8.39,0.92,False
GH1,2026-02-17T01:00:00,2.61,223.38,6.75,0.91,False
GH1,2026-02-17T02:00:00,2.07,223.67,5.34,0.96,False
GH1,2026-02-17T03:00:00,2.0,235.83,4.89,0.91,False
GH1,2026-02-17T04:00:00,1.79,227.33,4.54,0.91,False
GH1,2026-02-17T05:00:00,2.24,228.54,5.67,0.92,False
GH1,2026-02-17T06:00:00,5.75,236.69,14.02,0.94,False
GH1,2026-02-17T07:00:00,9.24,224.41,23.77,0.91,False
GH1,2026-02-17T08:00:00,7.26,228.76,18.31,0.9,False
